COUNTRY,CITY,YEAR,PM25,latitude,longitude,POPULATION,WBINC16,REGION,CONC_PM25,COLOR_PM25,GEOM
Thailand,Nan,2016,27.7097345,19.16309852,100.9139122,478264,Upper middle income,South-East Asia (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":100.914,""y"":19.1631,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Thailand,Phayao,2014,22.80382238,19.16386223,99.90271759,484454,Upper middle income,South-East Asia (LMIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":99.9027,""y"":19.1639,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Thailand,Mae Hong Son,2016,28.75079258,19.30450102,97.97152526,248178,Upper middle income,South-East Asia (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":97.9715,""y"":19.3045,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Thailand,Chiang Rai,2016,35.51438591,19.90961884,99.82667883,1207699,Upper middle income,South-East Asia (LMIC),35-<50,red,"{""srid"":4326,""version"":1,""points"":[{""x"":99.8267,""y"":19.9096,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Thailand,Phuket,2014,13.34857895,7.884508133,98.39131927,378364,Upper middle income,South-East Asia (LMIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":98.3913,""y"":7.88451,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Taungoo,2013,76.1981382,18.93983459,96.43436432,108589,Lower middle income,South-East Asia (LMIC),>50,darkred,"{""srid"":4326,""version"":1,""points"":[{""x"":96.4344,""y"":18.9398,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Thailand,Songkhla,2016,28.20407942,7.0100008,100.2900003,1401303,Upper middle income,South-East Asia (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":100.29,""y"":7.01,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Viet Nam,Ho Chi Minh City,2016,42.04196899,10.783361,106.700866,7297780,Lower middle income,Western Pacific (LMIC),35-<50,red,"{""srid"":4326,""version"":1,""points"":[{""x"":106.701,""y"":10.7834,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Thailand,Yala,2016,21.81496457,6.549993793,101.2799986,511911,Upper middle income,South-East Asia (LMIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":101.28,""y"":6.54999,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Thailand,Narathiwat,2016,21.94294469,6.427698,101.823568,774799,Upper middle income,South-East Asia (LMIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":101.824,""y"":6.4277,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Nay Pyi Taw,2015,25.84131914,19.755219,96.086865,1029712,Lower middle income,South-East Asia (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":96.0869,""y"":19.7552,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Viet Nam,Hue,2013,9.830258303,16.463712,107.590863,353916,Lower middle income,Western Pacific (LMIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":107.591,""y"":16.4637,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Pyay-Aunglan,2013,24.69487107,19.36027336,95.21884155,134861,Lower middle income,South-East Asia (LMIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":95.2188,""y"":19.3603,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Viet Nam,Da Nang,2011,8.894043226,16.054407,108.202167,952141,Lower middle income,Western Pacific (LMIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":108.202,""y"":16.0544,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Malaysia,Bayan Lepas,2014,17.83262737,5.321008205,100.2901382,99694,Upper middle income,Western Pacific (LMIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":100.29,""y"":5.32101,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Meikhtilar,2013,32.87087567,20.87659264,95.86016083,111522,Lower middle income,South-East Asia (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":95.8602,""y"":20.8766,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Viet Nam,Nha Trang,2012,6.085397997,12.238791,109.196749,312515,Lower middle income,Western Pacific (LMIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":109.197,""y"":12.2388,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Yenanchaung,2009,66.74289477,20.46233368,94.87065887,45120,Lower middle income,South-East Asia (LMIC),>50,darkred,"{""srid"":4326,""version"":1,""points"":[{""x"":94.8707,""y"":20.4623,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Kyauk Pa Taung,2013,49.50098029,20.84434509,95.12757111,42817,Lower middle income,South-East Asia (LMIC),35-<50,red,"{""srid"":4326,""version"":1,""points"":[{""x"":95.1276,""y"":20.8443,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Viet Nam,Ha Noi,2011,21.53294676,21.027764,105.83416,2316772,Lower middle income,Western Pacific (LMIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":105.834,""y"":21.0278,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Viet Nam,Viet Tri,2013,12.63890353,21.35701,105.352633,99147,Lower middle income,Western Pacific (LMIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":105.353,""y"":21.357,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Kyaukphyu,2009,75.64194741,19.42120361,93.54585266,20866,Lower middle income,South-East Asia (LMIC),>50,darkred,"{""srid"":4326,""version"":1,""points"":[{""x"":93.5459,""y"":19.4212,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Sintgaing,2009,44.49526318,21.73405457,96.10632324,148918,Lower middle income,South-East Asia (LMIC),35-<50,red,"{""srid"":4326,""version"":1,""points"":[{""x"":96.1063,""y"":21.7341,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Pyin Oo Lwin,2012,77.86671057,22.03917694,96.4716568,158783,Lower middle income,South-East Asia (LMIC),>50,darkred,"{""srid"":4326,""version"":1,""points"":[{""x"":96.4717,""y"":22.0392,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Thaungtha,2009,44.49526318,21.8858757,96.05467987,80824,Lower middle income,South-East Asia (LMIC),35-<50,red,"{""srid"":4326,""version"":1,""points"":[{""x"":96.0547,""y"":21.8859,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Malaysia,Tanah Rata,2014,10.3079786,4.473849773,101.3785706,1000,Upper middle income,Western Pacific (LMIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":101.379,""y"":4.47385,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Myanmar,Nyaung Oo,2013,50.61336187,21.17725182,94.92470551,48528,Lower middle income,South-East Asia (LMIC),>50,darkred,"{""srid"":4326,""version"":1,""points"":[{""x"":94.9247,""y"":21.1773,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Viet Nam,Ha Long,2014,22.46916183,20.910051,107.183902,201990,Lower middle income,Western Pacific (LMIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":107.184,""y"":20.9101,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
