COUNTRY,CITY,YEAR,PM25,latitude,longitude,POPULATION,WBINC16,REGION,CONC_PM25,COLOR_PM25,GEOM
France,Lourdes,2014,9.54826121,43.094997,-0.051944,14282,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-0.051944,""y"":43.095,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Luce,2014,10.30007762,48.43931,1.468774,16228,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":1.46877,""y"":48.4393,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Luneville,2014,11.20236872,48.584824,6.4839,19909,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":6.4839,""y"":48.5848,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Lyon,2014,13.75758219,45.746511,4.842004,1608712,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":4.842,""y"":45.7465,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Macon,2014,8.765042294,46.316174,4.839994,33730,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":4.83999,""y"":46.3162,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Malroy,2014,11.74324192,49.16885,6.212669,384,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":6.21267,""y"":49.1688,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Marignane,2014,13.3160355,43.415688,5.216875,34393,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":5.21687,""y"":43.4157,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Marmande,2014,12.1298194,44.508656,0.142503,18218,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":0.142503,""y"":44.5087,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Marseille,2014,14.19817159,43.30992867,5.384065,850636,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":5.38406,""y"":43.3099,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Martigues,2014,9.869618274,43.405296,5.051636,47614,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":5.05164,""y"":43.4053,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Melun,2014,15.41588698,48.528057,2.653611,39497,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":2.65361,""y"":48.5281,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Metz,2014,15.9419074,49.12028,6.203798,119962,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":6.2038,""y"":49.1203,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Meze,2014,15.34660482,43.4282,3.60356,10964,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":3.60356,""y"":43.4282,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Miramas,2014,15.13510666,43.584694,5.006452,25265,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":5.00645,""y"":43.5847,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Miribel,2014,9.338706488,45.823223,4.953958,9031,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":4.95396,""y"":45.8232,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Mont-De-Marsan,2014,9.99278882,43.896076,-0.490617,31188,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-0.490617,""y"":43.8961,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Montandon,2014,9.73610531,47.29464,6.825861,387,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":6.82586,""y"":47.2946,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Montbeliard,2014,12.53741099,47.510307,6.794,25974,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":6.794,""y"":47.5103,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Montceau-Les-Mines,2014,8.169614121,46.678783,4.366893,19124,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":4.36689,""y"":46.6788,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Montlucon,2014,10.53709523,46.344,2.598,38166,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":2.598,""y"":46.344,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Montpellier,2014,15.27578655,43.59767533,3.890799667,413309,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":3.8908,""y"":43.5977,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Mulhouse,2014,11.01906506,47.747425,7.3281845,110351,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":7.32818,""y"":47.7474,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Munchhausen,2014,12.84985893,48.919357,8.158458,729,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":8.15846,""y"":48.9194,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Nancy,2014,12.87712215,48.69225,6.168275,105382,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":6.16828,""y"":48.6923,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Nantes,2014,12.1591802,47.2134475,-1.545164,613441,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-1.54516,""y"":47.2134,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Neuves-Maisons,2014,15.85067118,48.614914,6.107672,7115,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":6.10767,""y"":48.6149,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Nevers,2014,8.562794148,46.996826,3.171092,36210,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":3.17109,""y"":46.9968,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Nice,2014,13.57049046,43.693552,7.256801333,344064,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":7.2568,""y"":43.6936,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Nimes,2014,13.4621875,43.834404,4.374219,144940,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":4.37422,""y"":43.8344,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Niort,2014,9.67206735,46.3256665,-0.4624305,57813,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-0.462431,""y"":46.3257,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Nogent-Sur-Marne,2014,12.18450721,48.840557,2.484444,31795,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":2.48444,""y"":48.8406,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Nogent-Sur-Oise,2014,15.06256304,49.276386,2.482167,18996,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":2.48217,""y"":49.2764,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Notre-Dame-De-Bliquetuit,2014,9.77702853,49.498295,0.758833,710,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":0.758833,""y"":49.4983,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Nuits-Saint-Georges,2014,12.12628298,47.13723,4.950573,5557,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":4.95057,""y"":47.1372,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Oyonnax,2014,8.446370728,46.25407,5.64195,22459,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":5.64195,""y"":46.2541,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Paray-Le-Fresil,2014,7.415947008,46.652668,3.600667,405,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":3.60067,""y"":46.6527,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Paris,2014,17.25939155,48.85980533,2.3374635,10843285,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":2.33746,""y"":48.8598,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Passy,2014,18.37770829,45.92361,6.713611,11506,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":6.71361,""y"":45.9236,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Pau,2014,13.66240535,43.31109,-0.352119,79798,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-0.352119,""y"":43.3111,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Peillon,2014,14.39697728,43.786583,7.373283,1410,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":7.37328,""y"":43.7866,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Perigueux,2014,10.21711393,45.18972,0.727222,29811,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":0.727222,""y"":45.1897,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Peyrusse-Vieille,2014,5.66080479,43.63028,0.179722,72,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":0.179722,""y"":43.6303,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Pointe-A-Pitre,2014,2.535873374,16.238056,-61.53754,16063,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-61.5375,""y"":16.2381,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Poitiers,2014,10.74241435,46.576947,0.3345655,87906,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":0.334566,""y"":46.5769,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Pont-A-Mousson,2014,11.43433918,48.915,6.058336,14929,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":6.05834,""y"":48.915,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Port-De-Bouc,2014,12.88456158,43.40195,4.981919,17211,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":4.98192,""y"":43.4019,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Port-Saint-Louis-Du-Rhone,2014,12.32230597,43.39378,4.801024,8609,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":4.80102,""y"":43.3938,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Portes-Les-Valence,2014,11.43912524,44.870243,4.876289,9507,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":4.87629,""y"":44.8702,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Pusignan,2014,9.229942026,45.7533,5.0722,3648,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":5.0722,""y"":45.7533,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Puteaux,2014,12.46367664,48.891388,2.240556,44683,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":2.24056,""y"":48.8914,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Rageade,2014,5.820863895,45.10472,3.277361,106,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":3.27736,""y"":45.1047,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Reims,2014,13.49220331,49.2374495,4.02181,180752,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":4.02181,""y"":49.2374,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Rennes,2014,11.05784817,48.09861,-1.662791,329373,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-1.66279,""y"":48.0986,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Rieux,2014,14.76595151,49.29792,2.517444,1581,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":2.51744,""y"":49.2979,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Rive-De-Gier,2014,13.63371369,45.533424,4.623939,14709,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":4.62394,""y"":45.5334,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Roanne,2014,9.966286756,46.04111,4.074656,36147,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":4.07466,""y"":46.0411,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Rognac,2014,9.882785046,43.510803,5.220046,11707,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":5.22005,""y"":43.5108,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Romans-Sur-Isere,2014,13.3787856,45.0425,5.0443,33613,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":5.0443,""y"":45.0425,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Roubaix,2014,19.20514269,50.706535,3.18066,94186,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":3.18066,""y"":50.7065,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Rouen,2014,12.73405764,49.4419615,1.088175,464492,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":1.08817,""y"":49.442,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Roumazieres-Loubert,2014,10.93875401,45.886185,0.581483,2525,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":0.581483,""y"":45.8862,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Roussillon,2014,9.767838651,45.36782,4.805147,7983,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":4.80515,""y"":45.3678,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saillat-Sur-Vienne,2014,10.58192954,45.87583,0.823889,819,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":0.823889,""y"":45.8758,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Chamond,2014,7.50098858,45.475327,4.515003,35419,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":4.515,""y"":45.4753,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Denis,2014,14.40072041,48.93288,2.358731,145347,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":2.35873,""y"":48.9329,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Denis-D'anjou,2014,10.64879258,47.78773,-0.444044,1529,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-0.444044,""y"":47.7877,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Dizier,2014,9.57398173,48.645836,4.966111,24825,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":4.96611,""y"":48.6458,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Etienne,2014,9.67096575,45.43629567,4.399344667,367175,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":4.39934,""y"":45.4363,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Etienne-De-Montluc,2014,10.63382204,47.28318,-1.783164,6622,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-1.78316,""y"":47.2832,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Gely-Du-Fesc,2014,10.19723198,43.695366,3.800817,8917,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":3.80082,""y"":43.6954,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Germain-Sur-Rhone,2014,6.33042239,46.072224,5.820833,423,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":5.82083,""y"":46.0722,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Jean-De-Braye,2014,13.63131392,47.917393,1.966255,19257,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":1.96626,""y"":47.9174,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Junien,2014,10.63453446,45.89,0.9,11506,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":0.9,""y"":45.89,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Laurent-Blangy,2014,12.47856077,50.30886,2.807369,6242,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":2.80737,""y"":50.3089,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Lo,2014,10.84760902,49.11639,-1.084722,18874,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-1.08472,""y"":49.1164,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Martin-D'heres,2014,13.17121381,45.1828,5.7531,37126,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":5.7531,""y"":45.1828,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Martin-Du-Tertre,2014,11.97011757,49.100277,2.343889,2649,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":2.34389,""y"":49.1003,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Nazaire,2014,8.91454908,47.26412,-2.249858,67097,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-2.24986,""y"":47.2641,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
France,Saint-Nazaire-Le-Desert,2014,6.80305211,44.569443,5.278972,143,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":5.27897,""y"":44.5694,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
